day,price,sub_category,main_category
2019-01-23,23950,Bawang Putih,Bawang Putih
2019-01-24,24050,Bawang Putih,Bawang Putih
2019-01-25,24000,Bawang Putih,Bawang Putih
2019-01-28,24000,Bawang Putih,Bawang Putih
2019-01-29,23950,Bawang Putih,Bawang Putih
2019-01-30,24000,Bawang Putih,Bawang Putih
2019-01-31,23950,Bawang Putih,Bawang Putih
2019-02-01,24050,Bawang Putih,Bawang Putih
2019-02-04,24100,Bawang Putih,Bawang Putih
2019-02-06,24000,Bawang Putih,Bawang Putih
2019-02-07,24050,Bawang Putih,Bawang Putih
2019-02-08,24050,Bawang Putih,Bawang Putih
2019-02-11,24950,Bawang Putih,Bawang Putih
2019-02-12,25100,Bawang Putih,Bawang Putih
2019-02-13,25250,Bawang Putih,Bawang Putih
2019-02-14,25350,Bawang Putih,Bawang Putih
2019-02-15,25450,Bawang Putih,Bawang Putih
2019-02-18,25850,Bawang Putih,Bawang Putih
2019-02-19,25900,Bawang Putih,Bawang Putih
2019-02-20,26000,Bawang Putih,Bawang Putih
2019-02-21,25850,Bawang Putih,Bawang Putih
2019-02-22,25950,Bawang Putih,Bawang Putih
2019-02-25,26000,Bawang Putih,Bawang Putih
2019-02-26,26100,Bawang Putih,Bawang Putih
2019-02-27,26000,Bawang Putih,Bawang Putih
2019-02-28,26100,Bawang Putih,Bawang Putih
2019-03-01,26050,Bawang Putih,Bawang Putih
2019-03-04,26200,Bawang Putih,Bawang Putih
2019-03-05,26200,Bawang Putih,Bawang Putih
2019-03-06,26650,Bawang Putih,Bawang Putih
2019-03-08,27000,Bawang Putih,Bawang Putih
2019-03-11,28250,Bawang Putih,Bawang Putih
2019-03-12,28650,Bawang Putih,Bawang Putih
2019-03-13,29100,Bawang Putih,Bawang Putih
2019-03-14,29400,Bawang Putih,Bawang Putih
2019-03-15,30000,Bawang Putih,Bawang Putih
2019-03-18,30900,Bawang Putih,Bawang Putih
2019-03-19,31300,Bawang Putih,Bawang Putih
2019-03-20,31300,Bawang Putih,Bawang Putih
2019-03-21,31450,Bawang Putih,Bawang Putih
2019-03-22,31550,Bawang Putih,Bawang Putih
2019-03-25,32200,Bawang Putih,Bawang Putih
2019-03-26,32350,Bawang Putih,Bawang Putih
2019-03-27,32450,Bawang Putih,Bawang Putih
2019-03-28,32850,Bawang Putih,Bawang Putih
2019-03-29,33150,Bawang Putih,Bawang Putih
2019-04-01,34950,Bawang Putih,Bawang Putih
2019-04-02,35650,Bawang Putih,Bawang Putih
2019-04-04,36450,Bawang Putih,Bawang Putih
2019-04-05,36700,Bawang Putih,Bawang Putih
2019-04-08,37250,Bawang Putih,Bawang Putih
2019-04-09,37600,Bawang Putih,Bawang Putih
2019-04-10,38050,Bawang Putih,Bawang Putih
2019-04-11,38200,Bawang Putih,Bawang Putih
2019-04-12,38650,Bawang Putih,Bawang Putih
2019-04-15,41800,Bawang Putih,Bawang Putih
2019-04-16,42800,Bawang Putih,Bawang Putih
2019-04-17,42600,Bawang Putih,Bawang Putih
2019-04-18,44400,Bawang Putih,Bawang Putih
2019-04-22,47000,Bawang Putih,Bawang Putih
2019-04-23,47400,Bawang Putih,Bawang Putih
2019-04-24,47450,Bawang Putih,Bawang Putih
2019-04-25,47900,Bawang Putih,Bawang Putih
2019-04-26,48100,Bawang Putih,Bawang Putih
2019-04-29,49050,Bawang Putih,Bawang Putih
2019-04-30,49750,Bawang Putih,Bawang Putih
2019-05-02,54100,Bawang Putih,Bawang Putih
2019-05-03,56500,Bawang Putih,Bawang Putih
2019-05-06,64050,Bawang Putih,Bawang Putih
2019-05-07,63600,Bawang Putih,Bawang Putih
2019-05-08,61250,Bawang Putih,Bawang Putih
2019-05-09,59350,Bawang Putih,Bawang Putih
2019-05-10,58600,Bawang Putih,Bawang Putih
2019-05-13,55750,Bawang Putih,Bawang Putih
2019-05-14,53500,Bawang Putih,Bawang Putih
2019-05-15,51850,Bawang Putih,Bawang Putih
2019-05-16,50100,Bawang Putih,Bawang Putih
2019-05-17,49050,Bawang Putih,Bawang Putih
2019-05-20,45200,Bawang Putih,Bawang Putih
2019-05-21,44600,Bawang Putih,Bawang Putih
2019-05-22,43600,Bawang Putih,Bawang Putih
2019-05-23,42500,Bawang Putih,Bawang Putih
2019-05-24,42000,Bawang Putih,Bawang Putih
2019-05-27,41350,Bawang Putih,Bawang Putih
2019-05-28,41000,Bawang Putih,Bawang Putih
2019-05-29,41600,Bawang Putih,Bawang Putih
2019-05-31,41500,Bawang Putih,Bawang Putih
2019-06-03,41950,Bawang Putih,Bawang Putih
2019-06-04,42450,Bawang Putih,Bawang Putih
2019-06-06,67500,Bawang Putih,Bawang Putih
2019-06-07,47550,Bawang Putih,Bawang Putih
2019-06-10,41600,Bawang Putih,Bawang Putih
2019-06-11,41500,Bawang Putih,Bawang Putih
2019-06-12,41700,Bawang Putih,Bawang Putih
2019-06-13,41850,Bawang Putih,Bawang Putih
2019-06-14,41950,Bawang Putih,Bawang Putih
2019-06-17,41600,Bawang Putih,Bawang Putih
2019-06-18,41500,Bawang Putih,Bawang Putih
2019-06-19,41350,Bawang Putih,Bawang Putih
2019-06-20,41250,Bawang Putih,Bawang Putih
2019-06-21,41150,Bawang Putih,Bawang Putih
2019-06-24,40650,Bawang Putih,Bawang Putih
2019-06-25,40650,Bawang Putih,Bawang Putih
2019-06-26,40500,Bawang Putih,Bawang Putih
2019-06-27,40350,Bawang Putih,Bawang Putih
2019-06-28,40350,Bawang Putih,Bawang Putih
2019-07-01,39400,Bawang Putih,Bawang Putih
2019-07-02,39200,Bawang Putih,Bawang Putih
2019-07-03,39050,Bawang Putih,Bawang Putih
2019-07-04,38850,Bawang Putih,Bawang Putih
2019-07-05,38800,Bawang Putih,Bawang Putih
2019-07-08,38350,Bawang Putih,Bawang Putih
2019-07-09,38100,Bawang Putih,Bawang Putih
2019-07-10,37900,Bawang Putih,Bawang Putih
2019-07-11,37550,Bawang Putih,Bawang Putih
2019-07-12,37400,Bawang Putih,Bawang Putih
2019-07-15,37400,Bawang Putih,Bawang Putih
2019-07-16,37350,Bawang Putih,Bawang Putih
2019-07-17,37150,Bawang Putih,Bawang Putih
2019-07-18,36900,Bawang Putih,Bawang Putih
2019-07-19,36950,Bawang Putih,Bawang Putih
2019-07-22,36650,Bawang Putih,Bawang Putih
2019-07-23,36750,Bawang Putih,Bawang Putih
2019-07-24,36300,Bawang Putih,Bawang Putih
2019-07-25,36250,Bawang Putih,Bawang Putih
2019-07-26,36200,Bawang Putih,Bawang Putih
2019-07-29,35800,Bawang Putih,Bawang Putih
2019-07-30,35650,Bawang Putih,Bawang Putih
2019-07-31,35500,Bawang Putih,Bawang Putih
2019-08-01,35250,Bawang Putih,Bawang Putih
2019-08-02,35250,Bawang Putih,Bawang Putih
2019-08-05,34850,Bawang Putih,Bawang Putih
2019-08-06,34600,Bawang Putih,Bawang Putih
2019-08-07,34800,Bawang Putih,Bawang Putih
2019-08-08,34550,Bawang Putih,Bawang Putih
2019-08-09,34550,Bawang Putih,Bawang Putih
2019-08-12,34600,Bawang Putih,Bawang Putih
2019-08-13,34550,Bawang Putih,Bawang Putih
2019-08-14,34400,Bawang Putih,Bawang Putih
2019-08-15,34200,Bawang Putih,Bawang Putih
2019-08-16,34100,Bawang Putih,Bawang Putih
2019-08-19,33800,Bawang Putih,Bawang Putih
2019-08-20,34000,Bawang Putih,Bawang Putih
2019-08-21,33850,Bawang Putih,Bawang Putih
2019-08-22,33650,Bawang Putih,Bawang Putih
2019-08-23,33600,Bawang Putih,Bawang Putih
2019-08-26,33250,Bawang Putih,Bawang Putih
2019-08-27,33250,Bawang Putih,Bawang Putih
2019-08-28,33150,Bawang Putih,Bawang Putih
2019-08-29,33100,Bawang Putih,Bawang Putih
2019-08-30,33150,Bawang Putih,Bawang Putih
2019-09-02,32850,Bawang Putih,Bawang Putih
2019-09-03,32950,Bawang Putih,Bawang Putih
2019-09-04,32750,Bawang Putih,Bawang Putih
2019-09-05,32600,Bawang Putih,Bawang Putih
2019-09-06,32550,Bawang Putih,Bawang Putih
2019-09-09,32600,Bawang Putih,Bawang Putih
2019-09-10,32600,Bawang Putih,Bawang Putih
2019-09-11,32500,Bawang Putih,Bawang Putih
2019-09-12,32400,Bawang Putih,Bawang Putih
2019-09-13,32400,Bawang Putih,Bawang Putih
2019-09-16,32150,Bawang Putih,Bawang Putih
2019-09-17,32150,Bawang Putih,Bawang Putih
2019-09-18,32050,Bawang Putih,Bawang Putih
2019-09-19,32000,Bawang Putih,Bawang Putih
2019-09-20,31950,Bawang Putih,Bawang Putih
2019-09-23,31850,Bawang Putih,Bawang Putih
2019-09-24,31800,Bawang Putih,Bawang Putih
2019-09-25,31800,Bawang Putih,Bawang Putih
2019-09-26,31650,Bawang Putih,Bawang Putih
2019-09-27,31600,Bawang Putih,Bawang Putih
2019-09-30,31650,Bawang Putih,Bawang Putih
2019-10-01,31450,Bawang Putih,Bawang Putih
2019-10-02,31450,Bawang Putih,Bawang Putih
2019-10-03,31200,Bawang Putih,Bawang Putih
2019-10-04,31200,Bawang Putih,Bawang Putih
2019-10-07,31500,Bawang Putih,Bawang Putih
2019-10-08,31350,Bawang Putih,Bawang Putih
2019-10-09,31350,Bawang Putih,Bawang Putih
2019-10-10,31350,Bawang Putih,Bawang Putih
2019-10-11,31300,Bawang Putih,Bawang Putih
2019-10-14,31200,Bawang Putih,Bawang Putih
2019-10-15,31200,Bawang Putih,Bawang Putih
2019-10-16,31350,Bawang Putih,Bawang Putih
2019-10-17,31200,Bawang Putih,Bawang Putih
2019-10-18,31350,Bawang Putih,Bawang Putih
2019-10-21,31200,Bawang Putih,Bawang Putih
2019-10-22,31250,Bawang Putih,Bawang Putih
2019-10-23,31300,Bawang Putih,Bawang Putih
2019-10-24,31350,Bawang Putih,Bawang Putih
2019-10-25,31450,Bawang Putih,Bawang Putih
2019-10-28,31150,Bawang Putih,Bawang Putih
2019-10-29,31150,Bawang Putih,Bawang Putih
2019-10-30,31200,Bawang Putih,Bawang Putih
2019-10-31,31150,Bawang Putih,Bawang Putih
2019-11-01,31150,Bawang Putih,Bawang Putih
2019-11-04,31300,Bawang Putih,Bawang Putih
2019-11-05,31300,Bawang Putih,Bawang Putih
2019-11-06,31250,Bawang Putih,Bawang Putih
2019-11-07,31250,Bawang Putih,Bawang Putih
2019-11-08,31000,Bawang Putih,Bawang Putih
2019-11-11,31400,Bawang Putih,Bawang Putih
2019-11-12,31350,Bawang Putih,Bawang Putih
2019-11-13,31400,Bawang Putih,Bawang Putih
2019-11-14,31400,Bawang Putih,Bawang Putih
2019-11-15,31550,Bawang Putih,Bawang Putih
2019-11-18,31500,Bawang Putih,Bawang Putih
2019-11-19,31500,Bawang Putih,Bawang Putih
2019-11-20,31550,Bawang Putih,Bawang Putih
2019-11-21,31600,Bawang Putih,Bawang Putih
2019-11-22,31550,Bawang Putih,Bawang Putih
2019-11-25,31550,Bawang Putih,Bawang Putih
2019-11-26,31550,Bawang Putih,Bawang Putih
2019-11-27,31650,Bawang Putih,Bawang Putih
2019-11-28,31600,Bawang Putih,Bawang Putih
2019-11-29,31650,Bawang Putih,Bawang Putih
2019-12-02,31900,Bawang Putih,Bawang Putih
2019-12-03,31900,Bawang Putih,Bawang Putih
2019-12-04,31900,Bawang Putih,Bawang Putih
2019-12-05,31750,Bawang Putih,Bawang Putih
2019-12-06,31850,Bawang Putih,Bawang Putih
2019-12-09,31800,Bawang Putih,Bawang Putih
2019-12-10,32000,Bawang Putih,Bawang Putih
2019-12-11,32200,Bawang Putih,Bawang Putih
2019-12-12,32050,Bawang Putih,Bawang Putih
2019-12-13,32200,Bawang Putih,Bawang Putih
2019-12-16,32300,Bawang Putih,Bawang Putih
2019-12-17,32350,Bawang Putih,Bawang Putih
2019-12-18,32450,Bawang Putih,Bawang Putih
2019-12-19,32450,Bawang Putih,Bawang Putih
2019-12-20,32450,Bawang Putih,Bawang Putih
2019-12-23,32550,Bawang Putih,Bawang Putih
2019-12-26,32650,Bawang Putih,Bawang Putih
2019-12-27,32600,Bawang Putih,Bawang Putih
2019-12-30,32650,Bawang Putih,Bawang Putih
2019-12-31,32600,Bawang Putih,Bawang Putih
2019-01-02,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-03,23950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-04,24000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-07,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-08,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-09,24100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-10,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-11,24200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-14,24100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-15,24150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-16,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-17,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-18,24100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-21,24000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-22,23950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-23,23950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-24,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-25,24000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-28,24000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-29,23950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-30,24000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-31,23950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-01,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-04,24100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-06,24000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-07,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-08,24050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-11,24950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-12,25100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-13,25250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-14,25350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-15,25450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-18,25850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-19,25900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-20,26000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-21,25850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-22,25950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-25,26000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-26,26100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-27,26000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-02-28,26100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-01,26050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-04,26200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-05,26200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-06,26650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-08,27000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-11,28250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-12,28650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-13,29100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-14,29400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-15,30000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-18,30900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-19,31300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-20,31300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-21,31450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-22,31550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-25,32200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-26,32350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-27,32450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-28,32850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-03-29,33150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-01,34950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-02,35650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-04,36450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-05,36700,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-08,37250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-09,37600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-10,38050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-11,38200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-12,38650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-15,41800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-16,42800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-17,42600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-18,44400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-22,47000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-23,47400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-24,47450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-25,47900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-26,48100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-29,49050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-04-30,49750,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-02,54100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-03,56500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-06,64050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-07,63600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-08,61250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-09,59350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-10,58600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-13,55750,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-14,53500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-15,51850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-16,50100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-17,49050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-20,45200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-21,44600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-22,43600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-23,42500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-24,42000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-27,41350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-28,41000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-29,41600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-05-31,41500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-03,41950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-04,42450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-06,67500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-07,47550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-10,41600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-11,41500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-12,41700,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-13,41850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-14,41950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-17,41600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-18,41500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-19,41350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-20,41250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-21,41150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-24,40650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-25,40650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-26,40500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-27,40350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-06-28,40350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-01,39400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-02,39200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-03,39050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-04,38850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-05,38800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-08,38350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-09,38100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-10,37900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-11,37550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-12,37400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-15,37400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-16,37350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-17,37150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-18,36900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-19,36950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-22,36650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-23,36750,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-24,36300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-25,36250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-26,36200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-29,35800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-30,35650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-07-31,35500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-01,35250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-02,35250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-05,34850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-06,34600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-07,34800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-08,34550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-09,34550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-12,34600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-13,34550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-14,34400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-15,34200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-16,34100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-19,33800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-20,34000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-21,33850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-22,33650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-23,33600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-26,33250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-27,33250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-28,33150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-29,33100,Bawang Putih Ukuran Sedang,Bawang Putih
2019-08-30,33150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-02,32850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-03,32950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-04,32750,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-05,32600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-06,32550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-09,32600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-10,32600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-11,32500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-12,32400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-13,32400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-16,32150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-17,32150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-18,32050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-19,32000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-20,31950,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-23,31850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-24,31800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-25,31800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-26,31650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-27,31600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-09-30,31650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-01,31450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-02,31450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-03,31200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-04,31200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-07,31500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-08,31350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-09,31350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-10,31350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-11,31300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-14,31200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-15,31200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-16,31350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-17,31200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-18,31350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-21,31200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-22,31250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-23,31300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-24,31350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-25,31450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-28,31150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-29,31150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-30,31200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-10-31,31150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-01,31150,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-04,31300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-05,31300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-06,31250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-07,31250,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-08,31000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-11,31400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-12,31350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-13,31400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-14,31400,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-15,31550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-18,31500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-19,31500,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-20,31550,Bawang Putih Ukuran Sedang,Bawang Putih
